S,emit_x,beta_x,alpha_x,gamma_x,emit_y,beta_y,alpha_y,gamma_y
44.9845,6.365364020991441e-05,0.2994153336202078,-0.6978921499279762,4.966524041876025,6.61920946096777e-05,0.4281757683860841,0.7122922191680481,3.5204238931339122
45.1385,6.345322352891188e-05,0.6406553360485585,-1.4816548947893173,4.987551101909428,6.593272223874359e-05,0.29246475698078245,0.1585860944910779,3.505207122898895
45.4465,6.325391025062642e-05,2.056282054161155,-3.0635387816038944,5.050508438458198,6.559689136603e-05,0.5376575526516305,-0.9458995906965798,3.524038723785258
45.8995,6.326207124522525e-05,3.6450951803773255,2.4680827882381324,1.9454725593374593,6.502474821426545e-05,3.218529666527327,-7.40408399054482,17.343465968194817
46.0535,6.307865267148231e-05,2.9325740469897603,2.1249680186495232,1.8807672003865825,6.434299027599489e-05,6.017943776368235,-10.26577995795699,17.678170833525865
46.3615,6.295339483608188e-05,1.7998933587970922,1.5154609635823566,1.8315651402509583,6.342673205826447e-05,14.334742000846097,-16.135449630126292,18.232119891025352
46.8145,6.301315571579208e-05,1.4325193912742102,-1.4541030443965925,2.174082726344947,6.32983258965e-05,19.87449184821698,18.864252118400064,17.95567960740474
46.9685,6.273414587428796e-05,1.942925025678513,-1.8179992123623134,2.21579375387712,6.324620355532654e-05,14.463082025518677,15.848257273801567,17.435236706234544
47.2765,6.240322619859205e-05,3.29080558480291,-2.5484121526050334,2.277376863025431,6.386490388362207e-05,6.27636918863589,10.24627726915829,16.886546136956124
47.7295,6.229896633390503e-05,3.608249616112663,4.341840942739432,5.501721023789779,6.497701605168418e-05,1.1885791955347156,1.4708083407495751,2.6613936934975793
47.8835,6.198365225609911e-05,2.419479000735064,3.4750186647468895,5.404367930602703,6.484982491364312e-05,0.8017851021890058,1.0499304324504681,2.622091514603918
48.1915,6.163753253692252e-05,0.8060033597025158,1.8205891626959803,5.353011060547548,6.476387573725867e-05,0.40687065937060635,0.24228801070512343,2.602063962462097
48.6445,6.154911621761942e-05,0.3414187962412303,-0.8702818630090101,5.147316259180836,6.486284293435662e-05,0.4680013818899669,-0.04997665064898667,2.142082704033106
48.7985,6.133883705297438e-05,0.7273567055170447,-1.6619166756808281,5.17210745205381,6.46696094745301e-05,0.5344475113164676,-0.3817360907282167,2.143751105028597
49.1065,6.111918044501434e-05,2.2217657211137922,-3.26099319108152,5.236410158694753,6.446022348992876e-05,0.9666513838294076,-1.0440417787360814,2.1621271853630772
49.5595,6.109958129868405e-05,3.847362295425713,2.639033518013134,2.070119031593697,6.425573387442534e-05,3.5462257847826084,-7.424053218606921,15.824307192596834
49.7135,6.0894773626369865e-05,3.1040224288674487,2.287414791218046,2.0078032842555964,6.386875516277838e-05,6.201933246222991,-9.928901224332934,16.056780292372
50.0215,6.067108879188767e-05,1.9047357018021824,1.6546352805205131,1.9623813991655783,6.302616572001695e-05,13.906667248809052,-15.127430704742727,16.52726390979666
50.4745,6.065163705923505e-05,1.4558786888995765,-1.3957388209084916,2.024953643918871,6.243411715345185e-05,18.892534477073298,18.33324302748633,17.843439709688894
50.6285,6.04781507285085e-05,1.934470208850132,-1.7268481618728513,2.058447091067165,6.201981234686564e-05,13.811363187321655,15.505203520232648,17.47918238986301
50.9365,6.034224173333677e-05,3.192581349581993,-2.3921451453198608,2.105618513732639,6.170529496965504e-05,5.9922222969803824,10.1086322716272,17.219729390710334
51.3895,6.0404641471330724e-05,3.42934003983779,4.191968849694168,5.4157950570818105,6.216759474705243e-05,1.0081579170102948,1.5158019898011195,3.2709713593920613
51.5435,6.028767614554419e-05,2.272098764790673,3.3280580275400653,5.3148967033510175,6.207188668543477e-05,0.6216812331289379,1.0046628824464046,3.232118649058167
51.8515,6.0292236272626265e-05,0.7235854514313147,1.671461784592116,5.243035898313636,6.208055174856901e-05,0.3113944592868513,0.0040810808255793765,3.21141441472954
52.3045,6.056168228071778e-05,0.39078720737519956,-1.0860043802978943,5.576962277410836,6.224841330692433e-05,0.6509803908429722,-0.21848322541728338,1.6094723197913825
52.4585,6.0443405585793483e-05,0.8650174071235067,-1.9601151003059607,5.597634413565161,6.203496049584627e-05,0.7591379586008862,-0.47597309716265446,1.6157147397597904
